,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
2182,062860,KOSDAQ,티엘아이,반도체 제조업,LCDTV및모니터용TimingController,2006-07-25,12월,"김달수, 신윤홍",http://www.tli.co.kr,경기도
2183,321550,KOSDAQ,티움바이오,자연과학 및 공학 연구개발업,"특발성폐섬유증 치료제, 면역항암제, 자궁내막증치료제, 혈우병치료제",2019-11-22,12월,김훈택,http://www.tiumbio.com,경기도
2187,104480,KOSDAQ,티케이케미칼,화학섬유 제조업,"수지, 폴리에스터, 스판덱스",2011-04-26,12월,이상일,http://www.tkchemi.co.kr,대구광역시
2189,081150,KOSDAQ,티플랙스,기타 금속 가공제품 제조업,"스텐레스봉,판(열간제품) 제조,도매",2009-04-23,12월,김영국,http://www.tplex.co.kr,경기도
2190,130740,KOSDAQ,티피씨글로벌,자동차 신품 부품 제조업,"정밀인발강관, 정밀강관, Water pipe, Filler Neck 등",2011-02-08,12월,이정훈,,경상북도
2192,084730,KOSDAQ,팅크웨어,통신 및 방송 장비 제조업,"내비게이션,블랙박스,태블릿 및 위치정보서비스",2006-05-19,12월,이흥복,http://www.thinkware.co.kr,경기도
2193,046210,KOSDAQ,파나진,의료용품 및 기타 의약 관련제품 제조업,의료용품및 기타 의약관련 제품 제조업,2000-08-16,12월,김성기,http://www.panagene.com,대전광역시
2194,034230,KOSDAQ,파라다이스,유원지 및 기타 오락관련 서비스업,카지노,2002-11-05,12월,박병룡,http://www.paradise.co.kr,서울특별시
2195,033540,KOSDAQ,파라텍,특수 목적용 기계 제조업,소방기기,1997-12-26,12월,안계환,http://www.paradise-ind.co.kr,경기도
2196,043200,KOSDAQ,파루,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","온습도 조절기(에어쿨), 무인방제기(야호)",2000-07-19,12월,강문식,http://www.paru.co.kr,전라남도
2198,214450,KOSDAQ,파마리서치프로덕트,생활용품 도매업,재생의약품,2015-07-24,12월,각자대표이사 강기석 각자대표이사 김신규,http://pr-products.co.kr,강원도
2199,208340,KOSDAQ,파멥신,의약품 제조업,항체치료제,2018-11-21,12월,유진산,http://www.pharmabcine.com/,대전광역시
2201,177830,KOSDAQ,파버나인,전자부품 제조업,"알루미늄 소재 TV 외관재(프레임, 스탠드)",2014-08-04,12월,이제훈,http://www.pavonine.net,인천광역시
2202,037070,KOSDAQ,파세코,가정용 기기 제조업,"석유스토브, 식기건조기,식기세척기",2000-01-04,12월,유일한,http://www.paseco.co.kr,경기도
2203,150900,KOSDAQ,파수,소프트웨어 개발 및 공급업,기업용 문서보안 솔루션,2013-10-18,12월,조규곤,http://www.fasoo.com,서울특별시
2204,037030,KOSDAQ,파워넷,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",전력변환장치,2018-06-07,12월,"김상우, 양승환",http://www.gopowernet.com,서울특별시
2205,047310,KOSDAQ,파워로직스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",휴대폰 배터리 등 2차전지용 보호회로,2003-07-25,12월,김원남,http://www.powerlogics.co.kr,충청북도
2207,170790,KOSDAQ,파이오링크,통신 및 방송 장비 제조업,"ADC(서버부하 분산장치), 보안스위치, 웹방화벽",2013-08-01,12월,조영철,http://www.piolink.com,서울특별시
2208,049120,KOSDAQ,파인디앤씨,전자부품 제조업,Lamp Reflector,2001-07-26,12월,"홍성천,김종찬(각자대표)",http://www.finednc.co.kr,충청남도
2209,038950,KOSDAQ,파인디지털,통신 및 방송 장비 제조업,"원격 RF 감시장치, 디지털 광 중계기, 노드분배기",2000-05-04,12월,김용훈,http://www.finedigital.com,경기도
2211,106240,KOSDAQ,파인테크닉스,통신 및 방송 장비 제조업,"휴대폰부품, 소형LCD부품, LED조명기기",2009-03-16,12월,"김근우,이재규",http://www.finetechnix.com,경기도
2212,131760,KOSDAQ,파인텍,특수 목적용 기계 제조업,OLED 제조장비,2015-08-17,12월,강원일,,서울특별시
2213,065690,KOSDAQ,파커스,반도체 제조업,"프린터 부품, LED 조명기기,및 헬스케어 제품 제조업체",2002-07-16,12월,박창식,http://www.xleds.co.kr,충청남도
2214,140860,KOSDAQ,파크시스템스,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",연구용 및 산업용 원자현미경,2015-12-17,12월,박상일,http://www.parkafm.co.kr,경기도
2215,091700,KOSDAQ,파트론,전자부품 제조업,이동통신안테나및유전체필터류등,2006-12-13,12월,"김종구, 김종태",http://www.partron.co.kr,경기도
2216,038160,KOSDAQ,팍스넷,기타 정보 서비스업,"금융솔루션, 증권정보, 광고",2016-08-01,12월,고성웅,http://paxnet.moneta.co.kr,서울특별시
2218,032800,KOSDAQ,판타지오,창작 및 예술관련 서비스업,교육서비스,1997-06-26,12월,박해선,http://fantagio.kr,서울특별시
2219,318010,KOSDAQ,팜스빌,기타 식품 제조업,다이어트 제품 및 건강기능 관련 제품,2019-10-22,12월,이병욱,http://www.pharmsville.com,서울특별시
2221,027710,KOSDAQ,팜스토리,동물용 사료 및 조제식품 제조업,사료,1996-07-06,12월,"편명식, 배수한(각자대표)",http://www.dodrambnf.co.kr,서울특별시
2222,225590,KOSDAQ,패션플랫폼,봉제의복 제조업,여성복,2015-10-05,12월,박원희,http://fashion-platform.co.kr,서울특별시
2223,054300,KOSDAQ,팬스타엔터프라이즈,일반 목적용 기계 제조업,자동차 정비용 리프트,2002-01-10,12월,"김현겸, 최영학 각자대표",http://www.heshbon.com,부산광역시
2224,068050,KOSDAQ,팬엔터테인먼트,"영화, 비디오물, 방송프로그램 제작 및 배급업","방송영상물,음반",2006-07-07,12월,박영석,http://www.thepan.co.kr,서울특별시
2226,222110,KOSDAQ,팬젠,의약품 제조업,"바이오시밀러 의약품 개발, 바이오의약품 개발 기술이전 서비스 등",2016-03-11,12월,"김영부, 윤재승",http://www.pangen.com,경기도
2229,263750,KOSDAQ,펄어비스,소프트웨어 개발 및 공급업,온라인 게임 개발 서비스(검은사막),2017-09-14,12월,정경인,http://www.pearlabyss.com/,경기도
2230,251970,KOSDAQ,펌텍코리아,플라스틱제품 제조업,화장품 용기,2019-07-04,12월,"이재신, 이도훈",http://www.pum-tech.co.kr,인천광역시
2233,087010,KOSDAQ,펩트론,기초 의약물질 및 생물학적 제제 제조업,약효지속성 의약품 및 펩타이드 소재,2015-07-22,12월,최호일,http://www.peptron.co.kr,대전광역시
2235,043370,KOSDAQ,평화정공,자동차 신품 부품 제조업,"자동차용 도어랫치, 도어힌지",2001-12-13,12월,"김상태, 이재승(각자대표이사)",http://www.phauto.co.kr,대구광역시
2237,119500,KOSDAQ,포메탈,기타 금속 가공제품 제조업,"자동차,풍력,방위산업,산업기계,농기계등의 단조부품",2010-09-17,12월,오호석,http://www.formetal.co.kr,충청남도
2238,016670,KOSDAQ,포비스티앤씨,기타 전문 도매업,"h/w,s/w개발",1993-04-21,12월,김종훈,http://www.pobis.co.kr,서울특별시
2239,056730,KOSDAQ,포스링크,기타 전문 도매업,"석탄도매,통신공사외",2002-01-04,12월,경규관,http://fourthlink.co.kr,경기도
2240,022100,KOSDAQ,포스코 ICT,"건축기술, 엔지니어링 및 관련 기술 서비스업","SI(System Integration), DVR(Digital Video Recorder)",2000-11-28,12월,손건재,http://www.poscoict.co.kr,경상북도
2242,009520,KOSDAQ,포스코엠텍,1차 철강 제조업,철강포장용역 및 Al탈산제 생산,1997-11-10,12월,민중기,http://www.poscomtech.com,경상북도
2245,189690,KOSDAQ,포시에스,소프트웨어 개발 및 공급업,기업용 리포팅 소프트웨어 솔루션(OZ-Report 등),2015-02-11,06월,박미경,http://www.forcs.com,서울특별시
2246,256630,KOSDAQ,포인트엔지니어링,기타 금속 가공제품 제조업,디스플레이 및 반도체 장비 부품,2017-05-02,12월,안범모,http://www.pointeng.co.kr,충청남도
2247,141020,KOSDAQ,포티스,무점포 소매업,셋톱박스,2013-01-29,12월,윤강열,http://www.fortis.co.kr,경기도
2250,290720,KOSDAQ,푸드나무,무점포 소매업,,2018-10-04,12월,김영문,http://www.foodnamoo.com,서울특별시
2251,005670,KOSDAQ,푸드웰,"과실, 채소 가공 및 저장 처리업","깐밤, 통조림류, 딸기시럽류, 음료제품 등",1993-12-07,12월,"성기준, 성민겸",http://www.foodwell.com,대구광역시
2252,094940,KOSDAQ,푸른기술,컴퓨터 및 주변장치 제조업,"금융자동화기기모듈,역무자동화기기모듈,특수단말시스템",2007-09-14,12월,함현철,http://www.puloon.co.kr,서울특별시
2253,007330,KOSDAQ,푸른저축은행,은행 및 저축기관,대출이자,1993-12-07,12월,송명구 (단독대표),http://www.pureunbank.co.kr,서울특별시
2255,093380,KOSDAQ,풍강,기타 금속 가공제품 제조업,자동차용너트류,2007-06-01,08월,김진용,http://www.pungkang.co.kr,경기도
2256,023900,KOSDAQ,풍국주정,알코올음료 제조업,발효주정,1994-11-23,12월,"이한용, 김규호(각자 대표이사)",http://www.pungguk.com,대구광역시
2259,195440,KOSDAQ,퓨전,소프트웨어 개발 및 공급업,가상화솔루션 등,2016-12-21,12월,박일홍,http://www.fusiondata.co.kr,서울특별시
2260,214270,KOSDAQ,퓨쳐스트림네트웍스,소프트웨어 개발 및 공급업,기업인수합병,2015-03-25,12월,이상석,,서울특별시
2261,220100,KOSDAQ,퓨쳐켐,의약품 제조업,"PET 방사성의약품, 자동합성장치, 합성시약 및 전구체",2016-12-01,12월,지대윤,,서울특별시
2262,035200,KOSDAQ,프럼파스트,플라스틱제품 제조업,주택건설용 플라스틱 배관,2002-01-15,12월,원재희,http://www.plumbfast.co.kr,대전광역시
2263,203690,KOSDAQ,프로스테믹스,기초 의약물질 및 생물학적 제제 제조업,화장품,2014-09-30,12월,"박병순, 최은욱",http://www.prostemics.com,서울특별시
2265,053610,KOSDAQ,프로텍,특수 목적용 기계 제조업,"Dispenser, Tray Feeder, 공압실린더",2001-08-17,12월,최승환,http://www.protec21.co.kr,경기도
2266,053160,KOSDAQ,프리엠스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","건설기계용 전장, 네트워크 상품",2001-10-30,12월,박흥식,http://www.freems.com,경기도
2267,075130,KOSDAQ,플랜티넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",유해사이트차단서비스,2005-06-10,12월,김태주,http://www.plantynet.com,경기도
2269,237820,KOSDAQ,플레이디,광고업,온라인 광고 대행,2020-03-12,12월,허욱헌,http://www.playd.com,경기도
2270,023770,KOSDAQ,플레이위드,소프트웨어 개발 및 공급업,게임소프트웨어,1994-11-07,12월,김학준,http://www.playwith.co.kr,경기도
2271,300080,KOSDAQ,플리토,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",언어 데이터 구축 및 판매,2019-07-17,12월,이정수,http://www.flitto.com,서울특별시
2272,204630,KOSDAQ,플리트 엔터테인먼트,창작 및 예술관련 서비스업,창작 및 예술관련 서비스업,2014-12-29,12월,배준오,http://www.huayibrothersent.com,서울특별시
2274,032580,KOSDAQ,피델릭스,반도체 제조업,PSRAM 및 LPSDRAM,1997-04-22,12월,"안승한, 셰잉샤(Xie Yingxia)",http://www.fidelix.co.kr,경기도
2275,051380,KOSDAQ,피씨디렉트,기계장비 및 관련 물품 도매업,"스토리지(HDD), 프로세서(CPU), Memory, Monitor등",2002-02-15,12월,서대식,http://www.pcdirect.co.kr,서울특별시
2276,241820,KOSDAQ,피씨엘,의료용품 및 기타 의약 관련제품 제조업,"다중 체외진단 제품, 플랫폼서비스",2017-02-23,12월,김소연,http://www.pclchip.com,서울특별시
2277,237750,KOSDAQ,피앤씨테크,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",배전자동화단말장치,2016-07-04,12월,조광식,http://www.pnctech.co.kr,경기도
2278,131390,KOSDAQ,피앤이솔루션,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","2차전지 공정용 장비, 산업용 정류기",2011-09-27,12월,"정대택, 김용을 (각자대표이사)",http://www.pnesolution.com,경기도
2279,024850,KOSDAQ,피에스엠씨,전자부품 제조업,리드프레임,2001-01-18,03월,강대균,http://www.psmc.co.kr,경기도
2280,319660,KOSDAQ,피에스케이,특수 목적용 기계 제조업,"드라이 스트립, 드라이 클리닝",2019-05-10,12월,이경일,,경기도
2281,031980,KOSDAQ,피에스케이홀딩스,특수 목적용 기계 제조업,감광액제거기,1997-01-07,12월,박경수,http://www.psk-inc.com,경기도
2282,002230,KOSDAQ,피에스텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",자동차부품,1991-01-04,12월,김 형 민,http://www.pstec.co.kr,서울특별시
2285,347740,KOSDAQ,피엔케이피부임상연구센타,"그외 기타 전문, 과학 및 기술 서비스업",피부인체적용시험,2020-09-09,12월,이해광,http://www.pnkskin.com,서울특별시
2286,137400,KOSDAQ,피엔티,특수 목적용 기계 제조업,2차전지 및 전자소재용 Roll-to-Roll 장비,2012-07-06,12월,김준섭,http://www.epnt.co.kr,경상북도
2287,128660,KOSDAQ,피제이메탈,1차 비철금속 제조업,"탈산제, 조재제",2010-12-13,12월,원경연,,서울특별시
2288,006140,KOSDAQ,피제이전자,의료용 기기 제조업,EMS Business(의료용기기제조외),1993-12-07,12월,김명욱,http://www.pjems.co.kr,경기도
2289,062970,KOSDAQ,피피아이,통신 및 방송 장비 제조업,"데이터센터용 AWG, 통신용 AWG, 스플리터, 계측기 등",2019-12-26,12월,김진봉,http://www.ppitek.com,광주광역시
2290,087600,KOSDAQ,픽셀플러스,전자부품 제조업,CMOS 이미지센서 및 칩셋,2015-06-12,12월,이서규,http://www.pixelplus.com,경기도
2291,057880,KOSDAQ,필로시스헬스케어,"섬유, 의복, 신발 및 가죽제품 소매업",셋톱박스(디지털위성방송수신기),2003-12-29,12월,최인환,http://philosyshealthcare.co.kr,경기도
2293,161580,KOSDAQ,필옵틱스,특수 목적용 기계 제조업,레이저응용장비 및 노광기,2017-06-01,12월,한기수,http://www.philoptics.com/,경기도
2294,347770,KOSDAQ,핌스,전자부품 제조업,OLED Metal Mask,2020-09-18,12월,김영주,http://pimskorea.com/,인천광역시
2295,332710,KOSDAQ,하나금융14호스팩,금융 지원 서비스업,기업인수합병,2019-11-01,12월,홍지헌,,서울특별시
2296,341160,KOSDAQ,하나금융15호스팩,금융 지원 서비스업,기업인수합병,2020-01-30,12월,김철우,,서울특별시
2297,343510,KOSDAQ,하나금융16호스팩,금융 지원 서비스업,기업인수합병,2020-07-23,12월,한규정,,서울특별시
2308,067310,KOSDAQ,하나마이크론,반도체 제조업,"반도체패키징,USB플래쉬드라이브",2005-10-11,12월,이동철,http://www.hanamicron.co.kr,충청남도
2309,307160,KOSDAQ,하나머스트제6호스팩,금융 지원 서비스업,기업인수합병,2018-11-30,12월,류제일,,서울특별시
2310,166090,KOSDAQ,하나머티리얼즈,반도체 제조업,"실리콘부품, 세라믹부품, 특수가스",2017-04-28,12월,오경석,http://hanamts.com,충청남도
2313,136480,KOSDAQ,하림,"도축, 육류 가공 및 저장 처리업","육계, 육계가공식품",2011-05-02,12월,"김홍국, 박길연, 윤석춘(각자대표)",,전라북도
2314,003380,KOSDAQ,하림지주,기타 금융업,지주사업,2017-06-30,12월,김홍국,http://www.harimholdings.co.kr,전라북도
2317,149980,KOSDAQ,하이로닉,의료용 기기 제조업,피부미용 의료기기,2014-12-17,12월,이진우,http://www.hironic.com,경기도
2318,013030,KOSDAQ,하이록코리아,1차 철강 제조업,관이음쇠,1989-12-15,12월,"문휴건, 문창환 각자대표이사",http://www.hy-lok.com,부산광역시
2319,126700,KOSDAQ,하이비젼시스템,사진장비 및 광학기기 제조업,카메라모듈 제조검사용 장비,2010-09-10,12월,최 두 원,http://www.hyvision.co.kr,경기도
2320,106080,KOSDAQ,하이소닉,전자부품 제조업,휴대폰 카메라용 Auto Focus Actuator,2010-02-09,12월,박광제,http://www.hysonic.com,경기도
2322,317240,KOSDAQ,하이제4호스팩,금융 지원 서비스업,기업인수합병,2019-04-29,12월,정종석,,서울특별시
2323,340120,KOSDAQ,하이제5호스팩,금융 지원 서비스업,기업인수합병,2019-12-23,12월,한성룡,,서울특별시
